,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label
42,spotify:track:5qVsoXK98dIWn8j6Q4o63W,Are You Sure?,spotify:artist:00oL7zWxmWveTsKF7DnIRd,Kyle Dixon & Michael Stein,spotify:album:1puplOrvmUGoq2VxsB0ENJ,"Stranger Things, Vol. 1 (a Netflix Original Series Soundtrack)",spotify:artist:00oL7zWxmWveTsKF7DnIRd,Kyle Dixon & Michael Stein,2016-08-12,https://i.scdn.co/image/ab67616d0000b2733fbdbf37626f8bee2abe8a39,1,20,146720,https://p.scdn.co/mp3-preview/4b924144ca6583f7d0be5007ead2cadfdbfab315?cid=9950ac751e34487dbbe027c4fd7f8e99,False,32,,2018-02-13T15:55:18Z,0.276,0.0227,8.0,-32.022,1.0,0.0369,0.97,0.939,0.117,0.0361,70.827,4.0,True
43,spotify:track:6GygUjupLLKX273CNzZ4kQ,Oh How Lovely (feat. Tomppabeats),"spotify:artist:4UpdjtYWiLUuaFT18TefcK, spotify:artist:0Q2Tc5yZFJpumLMc7Yz4e4","wüsh, Tomppabeats",spotify:album:4O4tlQX1aDjudqgHFBaRqS,For Her,spotify:artist:4UpdjtYWiLUuaFT18TefcK,wüsh,2016-11-04,https://i.scdn.co/image/ab67616d0000b2737156f60ab5ff54ea733251dd,1,4,80308,https://p.scdn.co/mp3-preview/2d30f269c3a40fd6758d5e690b33293fc5f96d05?cid=9950ac751e34487dbbe027c4fd7f8e99,False,36,,2017-05-03T22:51:21Z,0.793,0.412,3.0,-10.517,1.0,0.21,0.248,0.0,0.537,0.407,77.729,4.0,False
44,spotify:track:5Bbq8eUtEccfppZvuKKvkX,Loophole,"spotify:artist:0N4npOOR12uBGWmNqmOD8d, spotify:artist:45eOANIj1vvkt8olH7Zh71","NOEL, Spock",spotify:album:2yG38OeD8ROiNbDdhceWGx,Loophole,"spotify:artist:0N4npOOR12uBGWmNqmOD8d, spotify:artist:45eOANIj1vvkt8olH7Zh71","NOEL, Spock",2019-09-13,https://i.scdn.co/image/ab67616d0000b273e2f77005e55c1301a9855282,1,1,130800,https://p.scdn.co/mp3-preview/9c733d0de38b637ee4af0572bf5af553f6c30115?cid=9950ac751e34487dbbe027c4fd7f8e99,True,46,,2020-10-04T06:02:02Z,0.845,0.658,1.0,-8.121,1.0,0.0572,0.0241,0.0813,0.272,0.408,100.003,4.0,True
45,spotify:track:22B3g2WSeEFcIH6ieZ0SKz,Moi,spotify:artist:2qDIR2WlcW3llkGqJWg9VJ,Lolo Zouaï,spotify:album:1zYV9ByVJ4JURQ1f2q9Rnf,High Highs to Low Lows,spotify:artist:2qDIR2WlcW3llkGqJWg9VJ,Lolo Zouaï,2019-04-19,https://i.scdn.co/image/ab67616d0000b2731bcb63af64dc87a807606363,1,2,192906,https://p.scdn.co/mp3-preview/cd89f2015cdeaa241485af5ebb1e1b9f9ce42601?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,,2020-01-22T11:51:06Z,0.515,0.54,5.0,-7.855,0.0,0.0336,0.0116,0.0,0.156,0.121,92.871,4.0,True
46,spotify:track:1NeLwFETswx8Fzxl2AFl91,Something About Us,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:album:2noRn2Aes5aoNVsU6iWThc,Discovery,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2001-03-12,https://i.scdn.co/image/ab67616d0000b273b33d46dfa2635a47eebf63b2,1,9,232666,https://p.scdn.co/mp3-preview/4c607f5ed3cf96c10569b256f8656f8b82d2b4d8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,,2017-04-22T07:38:20Z,0.875,0.475,9.0,-12.673,0.0,0.0986,0.44,0.72,0.046,0.384,99.958,4.0,False
47,spotify:track:0vmoGoCQNmXxQWMAhGcjFg,Lay Low,spotify:artist:3ZNgFtP81BFHl9XbPoJxg2,Citizun,spotify:album:5RY8TxQEXNypiRlKAj3Vx6,Lay Low,spotify:artist:3ZNgFtP81BFHl9XbPoJxg2,Citizun,2015-10-20,https://i.scdn.co/image/ab67616d0000b273ee50abd03e53e7ee557615c1,1,1,188304,,False,0,,2018-04-24T06:56:10Z,0.585,0.749,1.0,-5.099,0.0,0.0441,0.0361,0.00221,0.233,0.27,147.977,4.0,False
48,spotify:track:5OYlUcspTuBtbdWnyQKW18,Mom,spotify:artist:65lDioVoAjIBR4S1yYL8Bf,dné,spotify:album:2uu7KIkpPuQlmLrQQyzvNy,Nothing Like Before (Original Motion Picture Soundtrack),spotify:artist:65lDioVoAjIBR4S1yYL8Bf,dné,2018-04-06,https://i.scdn.co/image/ab67616d0000b273f9238dfd54374666a1a9e8e0,1,6,37906,https://p.scdn.co/mp3-preview/8596c5130a0b56d82e36f2545a13430768d8dfc4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,11,,2019-09-13T14:06:10Z,0.658,0.000249,1.0,-21.525,1.0,0.527,0.996,7.15e-05,0.0727,0.0,131.437,3.0,True
49,spotify:track:05BdRBBuU2rbRsIYaJmEuI,Let Me Get Close to You (G O L D),spotify:artist:0PTnrHjEmqUdaEQlZB4WPS,Inner State 81,spotify:album:03ciEtSvoHnhXmLBnR1vnN,What I Did Instead of Homework,spotify:artist:0PTnrHjEmqUdaEQlZB4WPS,Inner State 81,2018-03-18,https://i.scdn.co/image/ab67616d0000b27329e68339a51f361c294f2dd4,1,1,209566,https://p.scdn.co/mp3-preview/358d70507c27b015f007c070d6f08a22f57d1dcf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,29,,2020-01-22T11:51:15Z,0.434,0.781,5.0,-10.697,0.0,0.215,0.00302,0.714,0.28,0.523,137.196,4.0,True
50,spotify:track:4oPbOmL260r41c9nWoOR1d,Blue,spotify:artist:3ynhJYCpZHsAXeYH8ojjdt,Capacities,spotify:album:0luBdX32i9xApNEjQ8wz7H,Blue,spotify:artist:3ynhJYCpZHsAXeYH8ojjdt,Capacities,2016-12-20,https://i.scdn.co/image/ab67616d0000b273b1a14849e9ea367310a9640a,1,1,398445,https://p.scdn.co/mp3-preview/100425055a97cb8ce3d77c1a0b5cd8f51cdcda29?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,,2019-11-11T22:46:29Z,0.354,0.449,6.0,-7.442,1.0,0.0365,0.325,0.0394,0.113,0.0641,112.941,3.0,False
51,spotify:track:5Gx1SDq1mmNFqTTqRERLFJ,For You,spotify:artist:3Nb8N20WChM0swo5qWTvm8,Tennyson,spotify:album:4eHDoKlvk1kQvko20ESYFN,For You,spotify:artist:3Nb8N20WChM0swo5qWTvm8,Tennyson,2015-10-09,https://i.scdn.co/image/ab67616d0000b2733b1471ac2f8738297a70cfd4,1,1,153166,,False,0,,2018-01-25T16:38:09Z,0.469,0.661,0.0,-10.063,1.0,0.0442,0.0166,0.269,0.0802,0.225,104.923,3.0,True
52,spotify:track:49YvqLgrJNY8kEypnjp7mZ,Fight,spotify:artist:3bwENxqj9nhaAI3fsAwmv9,Tokyo Machine,spotify:album:5Zt1P3ZbnfErBkiqcfBTCN,Monstercat - Best of 2016,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2016-12-16,https://i.scdn.co/image/ab67616d0000b273cdb51e30c4edcc08a7c605ae,1,6,215625,,False,0,,2017-04-22T08:19:23Z,0.746,0.751,2.0,-5.093,1.0,0.0537,0.00349,0.76,0.0496,0.712,128.029,4.0,False
53,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,Riptide,spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,spotify:album:5S9b8euumqMhQbMk0zzQdH,Dream Your Life Away (Special Edition),spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,2014-09-09,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,1,4,204280,https://p.scdn.co/mp3-preview/0dd45171d094ca8d374219054879662fe7982462?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,,2017-04-22T08:15:39Z,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,4.0,True
54,spotify:track:1Ar4zKG16DdY8DCYe4qlhg,Violet,spotify:artist:2ABBMkcUeM9hdpimo86mo6,Tourist,spotify:album:0CJvk7U4iDNOwrADAji00F,Everyday,spotify:artist:2ABBMkcUeM9hdpimo86mo6,Tourist,2019-02-15,https://i.scdn.co/image/ab67616d0000b273f8157894ebd2c70afc939fac,1,9,201887,https://p.scdn.co/mp3-preview/c8593cc695a307be3526338d66eadaee92988454?cid=9950ac751e34487dbbe027c4fd7f8e99,False,34,,2020-02-24T18:16:47Z,0.609,0.526,9.0,-9.445,1.0,0.0603,0.607,0.883,0.0675,0.173,140.026,3.0,True
55,spotify:track:5fBamKoQ3aXwQpe2Cch8K6,Call Me Up,spotify:artist:4DMSJzGjw2SMkKAT5EEE5u,HOMESHAKE,spotify:album:6hXa2OPdIt6xwGpaRpvDFz,Fresh Air,spotify:artist:4DMSJzGjw2SMkKAT5EEE5u,HOMESHAKE,2017-02-03,https://i.scdn.co/image/ab67616d0000b273cd7c3cba379ae624e118ebcb,1,2,148563,https://p.scdn.co/mp3-preview/48c9584fc1a8573bc7ee4353ca58d90d3f565f61?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,,2018-05-12T04:03:49Z,0.764,0.24,0.0,-11.229,1.0,0.104,0.861,0.00681,0.101,0.524,76.019,4.0,True
56,spotify:track:2PsRVsyFpdRW2rwBisqqSI,The Sinking of the Titanic: 2. Titanic Hymn (Autumn) All strings,"spotify:artist:0lVWTWT1YdiNwuW9Gv3mUF, spotify:artist:6mryekUCcRUohBwPEfo8We","Gavin Bryars, Gavin Bryars Ensemble",spotify:album:0KJ4nahcRqBiOSuH7rZC2r,Bryars: The Sinking Of The Titanic,"spotify:artist:0lVWTWT1YdiNwuW9Gv3mUF, spotify:artist:6mryekUCcRUohBwPEfo8We","Gavin Bryars, Gavin Bryars Ensemble",1994-09-05,https://i.scdn.co/image/ab67616d0000b27362e28ddd92c1b629e1d41155,1,2,309840,https://p.scdn.co/mp3-preview/4d9b902ca17f939887b76ba1226a09d9cd05b7a7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,12,,2020-08-06T10:57:33Z,0.18,0.0116,8.0,-37.424,1.0,0.0354,0.97,0.971,0.106,0.0329,80.642,4.0,False
57,spotify:track:1tDWVeCR9oWGX8d5J9rswk,Eclipse,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:4LH4d3cOWNNsVw41Gqt2kv,The Dark Side of the Moon,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1973-03-01,https://i.scdn.co/image/ab67616d0000b273f05e5ac32fdd79d100315a20,1,10,130428,https://p.scdn.co/mp3-preview/27a97761459f6b6275c3b83c082e6dfe0ae4a2d1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,,2017-04-22T07:48:23Z,0.359,0.579,10.0,-10.765,1.0,0.0406,0.0591,0.746,0.0686,0.135,68.102,4.0,False
58,spotify:track:7K6xMPtAjTuLPNlJMLf5bS,"Another Brick in the Wall, Pt. 1",spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:5Dbax7G8SWrP9xyzkOvy2F,The Wall,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1979-11-30,https://i.scdn.co/image/ab67616d0000b273288d32d88a616b9a278ddc07,1,3,192145,https://p.scdn.co/mp3-preview/d081caf9ee7854854064eb155782db78015bdd97?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,,2017-01-15T19:13:04Z,0.617,0.0457,0.0,-26.401,1.0,0.0344,0.937,0.641,0.0991,0.0967,99.48,4.0,False
59,spotify:track:6wIjoBa7FHxx95hMoKbN8b,Pleased to Meet You,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,spotify:album:20emzx3DV0l6f3ET9CNw4n,Kona Park,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,2014-05-29,https://i.scdn.co/image/ab67616d0000b27302a6fdf1c6a488c3a399bf02,1,2,142250,https://p.scdn.co/mp3-preview/f5801205175d4b019586074527babb83a5b50462?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,,2018-01-06T07:38:24Z,0.687,0.519,6.0,-6.887,1.0,0.0677,0.766,0.928,0.0967,0.567,90.034,4.0,True
60,spotify:track:5w7yQSZW3YS32abOWzPX9t,Let It Carry You,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,spotify:album:3mDpDgTVy3Lo6fdqoTr215,Vestiges & Claws,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,2015-02-17,https://i.scdn.co/image/ab67616d0000b2738ab341cdb5de94606f0b76d7,1,2,334013,https://p.scdn.co/mp3-preview/a69646b7bfed247240160c50302464352244d1f4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,31,,2017-04-22T07:39:45Z,0.838,0.45,2.0,-13.75,1.0,0.038,0.768,0.272,0.102,0.338,116.979,4.0,True
61,spotify:track:77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:1Jv2AqzhgsduUik2p4k3cS,Some Girls,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,1978-06-09,https://i.scdn.co/image/ab67616d0000b27305c7aec05eabf142cc33b936,1,9,265173,https://p.scdn.co/mp3-preview/b5129e5ae14c49909e9bac35db9ebebe2954a8fb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,,2019-01-01T02:19:15Z,0.783,0.878,1.0,-3.864,0.0,0.0308,0.39,0.000778,0.0426,0.885,100.626,4.0,True
62,spotify:track:55pbyBpxfZXq3vijkpu086,Who Am I,spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,spotify:album:5S9b8euumqMhQbMk0zzQdH,Dream Your Life Away (Special Edition),spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,2014-09-09,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,1,5,159600,https://p.scdn.co/mp3-preview/d995b03d6e4a322298bf632192c89c88cfc850a6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,,2017-04-22T08:15:39Z,0.622,0.694,9.0,-6.636,0.0,0.0596,0.561,0.000379,0.123,0.605,127.786,4.0,True
63,spotify:track:2714ySK1pbOIGZwABmRyAz,"New Phone, Who Dis?",spotify:artist:1dqGS5sT6PE2wEvP1gROZC,Flatbush Zombies,spotify:album:4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,spotify:artist:1dqGS5sT6PE2wEvP1gROZC,Flatbush Zombies,2016-03-11,https://i.scdn.co/image/ab67616d0000b273ced248bb8dd18aa2da62f4f4,1,10,331346,https://p.scdn.co/mp3-preview/03b4c4d8c58cec71a31209fa97de54d2a4ec5a2c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,53,,2018-02-02T18:12:33Z,0.843,0.506,11.0,-11.312,1.0,0.285,0.278,6.34e-06,0.129,0.441,122.448,4.0,True
64,spotify:track:7eWGnKg4B44sbBPpQp4y2c,Dragonball Durag,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,Thundercat,spotify:album:59GRmAvlGs7KjLizFnV7Y9,It Is What It Is,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,Thundercat,2020-04-03,https://i.scdn.co/image/ab67616d0000b27323fb02f383f3bef16ab9d092,1,9,181922,https://p.scdn.co/mp3-preview/231fa999ddc33d19a2a17d041d19148d1497b122?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,,2020-04-23T14:52:58Z,0.648,0.59,2.0,-9.664,1.0,0.0942,0.697,0.808,0.111,0.401,81.045,4.0,True
65,spotify:track:2HwwGKPcI0rqnsFCqATXuj,I Couldn't Be More In Love,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:album:6PWXKiakqhI17mTYM4y6oY,A Brief Inquiry Into Online Relationships,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,2018-11-30,https://i.scdn.co/image/ab67616d0000b2736c582022e90b11f0da287a9a,1,14,231991,https://p.scdn.co/mp3-preview/421554ec1adf8465ef2bf6239b316dadffffa0b6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,,2018-11-30T04:18:33Z,0.55,0.424,3.0,-7.136,1.0,0.0285,0.483,2.45e-06,0.0972,0.173,121.326,4.0,True
66,spotify:track:1ogk8gkNwRw9iHONH2CAna,Perfectly Out Of Place,spotify:artist:5LkgVE79AHNZN7kMukfJFv,Dreams We've Had,spotify:album:0Z4R2r8QIaAV2pQF9tbgsa,Perfectly Out Of Place,spotify:artist:5LkgVE79AHNZN7kMukfJFv,Dreams We've Had,2018-12-21,https://i.scdn.co/image/ab67616d0000b2736f0e0a05132d84c469823f08,1,1,293454,https://p.scdn.co/mp3-preview/af9f101ee6a03b5573fbabeb3216673b3f0513f1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,,2019-10-27T00:22:15Z,0.437,0.419,11.0,-8.003,1.0,0.0311,0.374,0.142,0.0767,0.118,110.065,4.0,True
67,spotify:track:78IW98YVI8AeRxC38HPuZ4,Mind (feat. Kai) - Basecamp & Mark Johns Remix,"spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:1HxJeLhIuegM3KgvPn8sTa, spotify:artist:6xHUXzrfhFgnIv86EBR3Ml, spotify:artist:2tT6SE9nGCYXysoJ4qicsZ, spotify:artist:6zMEGo7y1noMoUEcQfIRCT","Skrillex, Diplo, Jack Ü, kai, BASECAMP, Mark Johns",spotify:album:4OWIDGjTkXMKEaEGJrbQqa,Mind (feat. Kai) [Remixes],"spotify:artist:1HxJeLhIuegM3KgvPn8sTa, spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX","Jack Ü, Skrillex, Diplo",2016-07-28,https://i.scdn.co/image/ab67616d0000b2738f39005076e6f4412d737ff4,1,4,219091,https://p.scdn.co/mp3-preview/c25e0387358c05d37416e9d4384ef561e330b61c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,23,,2017-12-30T21:39:49Z,0.596,0.786,1.0,-6.649,1.0,0.0584,0.0683,0.000123,0.118,0.473,90.922,4.0,False
68,spotify:track:78BW7yqLmQsSwkmxdrn2CN,Surely,spotify:artist:6s3PbveUJMvMwZHyQUAPV4,j^p^n,spotify:album:3pI6uibWdSfbtS887DjlbO,Honor,spotify:artist:6s3PbveUJMvMwZHyQUAPV4,j^p^n,2016-08-15,https://i.scdn.co/image/ab67616d0000b273f13dc803a636ce9b10213d13,1,3,78048,https://p.scdn.co/mp3-preview/a3efa4bec83831ff992d60e989cde99ffd39d2ea?cid=9950ac751e34487dbbe027c4fd7f8e99,False,14,,2018-01-06T07:40:46Z,0.685,0.59,0.0,-11.523,1.0,0.167,0.901,0.273,0.499,0.94,92.271,3.0,False
69,spotify:track:1PMsTb1nPZJwPwdQVp1ztb,Standing On The Shore - Losers Remix,"spotify:artist:67hb7towEyKvt5Z8Bx306c, spotify:artist:3Y2zXXLWjMOGaUIgs8AMNI","Empire of the Sun, Losers",spotify:album:1GoqBRUPZzBKvMKZxSQ1mp,Walking On A Dream (Special Edition),spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun,2009-01-01,https://i.scdn.co/image/ab67616d0000b273fffbc6bb8f405c2dacf8d64b,1,14,399200,https://p.scdn.co/mp3-preview/9fc8c243bf37aec884653ca27f3f464da1873298?cid=9950ac751e34487dbbe027c4fd7f8e99,False,21,,2017-04-22T08:05:12Z,0.566,0.74,7.0,-8.436,1.0,0.0388,0.000288,0.339,0.0921,0.303,129.996,4.0,False
70,spotify:track:5AUoqMUFVRzDzMLFy3h8bL,Burying the Sun,spotify:artist:2CgysNw5B7rFNRtRjQbPZ9,Ryan Hemsworth,spotify:album:4okl9vo6mkKYnCJVbkqUkS,Burying the Sun,spotify:artist:2CgysNw5B7rFNRtRjQbPZ9,Ryan Hemsworth,2016-06-16,https://i.scdn.co/image/ab67616d0000b2732d096f92a66234bfbac6ab73,1,1,225772,,False,0,,2018-01-29T04:23:37Z,0.745,0.763,0.0,-6.738,1.0,0.0408,0.266,0.664,0.575,0.0796,135.985,4.0,False
71,spotify:track:4WochDEizmmPZk0aQXfKHo,Roll (Burbank Funk),spotify:artist:7GN9PivdemQRKjDt4z5Zv8,The Internet,spotify:album:71EEwDedSdxW0y8iayQdWh,Roll (Burbank Funk),spotify:artist:7GN9PivdemQRKjDt4z5Zv8,The Internet,2018-04-27,https://i.scdn.co/image/ab67616d0000b273a14e0f43359543317634d4a9,1,1,189600,https://p.scdn.co/mp3-preview/87207614cc01a088ade5bf003cf968ba9684f7c7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,,2018-04-28T06:35:12Z,0.788,0.674,1.0,-8.652,1.0,0.109,0.175,3.62e-06,0.201,0.969,112.512,4.0,True
72,spotify:track:7DjBh9V2dTKluKqP7jIePY,New Sky,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo,spotify:album:0gOV4XmNMnCPTlIdfwr4CQ,Monstercat 026 - Resistance,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2016-03-21,https://i.scdn.co/image/ab67616d0000b27380d28d385c98b4db6819f9db,1,20,272374,,False,0,,2017-04-22T08:18:30Z,0.531,0.619,10.0,-4.225,0.0,0.279,0.000638,8.82e-05,0.0442,0.527,155.803,4.0,False
73,spotify:track:15ewCueAqppdjYxlQdGQ3y,To Sudden Silence,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:album:2D7n3im1n6of8bdRPHK0TR,You And The Night,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,2014-03-01,https://i.scdn.co/image/ab67616d0000b273d753dce0e96bc3a441eb4929,1,13,153240,https://p.scdn.co/mp3-preview/cbbfa36addf1f7f59bb5524db0aabf01240505c1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,20,,2017-04-22T08:11:16Z,0.173,0.405,2.0,-12.239,1.0,0.0468,0.971,0.976,0.0832,0.0286,75.489,4.0,True
74,spotify:track:1re1aQVHzAn35rVzqNfJVO,Time To Send Someone Away,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,spotify:album:4zhb7QX3fvyamvbcYGnKMv,In Our Nature,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,2007-09-24,https://i.scdn.co/image/ab67616d0000b273600b8f50d1853e666f1d1b15,1,7,167840,https://p.scdn.co/mp3-preview/596ee4443c08abcbfd90115d53bfa8e3080e56e1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,,2017-04-22T07:39:48Z,0.746,0.323,7.0,-11.414,1.0,0.0959,0.809,0.18,0.107,0.362,95.61,4.0,True
75,spotify:track:0k8ZyokXpmPGvRG7aiEoSW,Easy,spotify:artist:6s3PbveUJMvMwZHyQUAPV4,j^p^n,spotify:album:7BZ0bnBDNV8OuWr81fcaE1,Coffer,spotify:artist:6s3PbveUJMvMwZHyQUAPV4,j^p^n,2016-07-04,https://i.scdn.co/image/ab67616d0000b2731e8732442087e3dae5c12fb8,1,15,117818,https://p.scdn.co/mp3-preview/6f4d05e404c165eb62172e056b6ca579fa198033?cid=9950ac751e34487dbbe027c4fd7f8e99,False,10,,2018-01-06T07:40:50Z,0.512,0.445,7.0,-11.248,1.0,0.0912,0.14,0.747,0.322,0.386,82.408,4.0,False
76,spotify:track:6Zr8sX1boK3kYDnNAXIhr3,Sex Message,spotify:artist:2NjfafEappzvGGGDdMRJMP,Azizi Gibson,spotify:album:2cckMutNyENw9bBl2s5sYT,Memoirs of the Reaper,spotify:artist:2NjfafEappzvGGGDdMRJMP,Azizi Gibson,2017-05-09,https://i.scdn.co/image/ab67616d0000b273df276e06f8578f09eca1b864,1,9,220516,,True,0,,2018-02-20T23:41:06Z,0.88,0.473,2.0,-7.441,1.0,0.0798,0.0493,7.43e-06,0.112,0.0941,105.032,4.0,False
77,spotify:track:7K7tlzCmdOrGIMfsrKfz32,Capsule,spotify:artist:7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,spotify:album:3D86zHHtp91gS8HZ7ptp7D,Capsule,spotify:artist:7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,2019-06-21,https://i.scdn.co/image/ab67616d0000b2733805300e0d3d9d141529d5a6,1,1,193533,,False,0,,2019-07-01T03:36:10Z,0.483,0.106,0.0,-22.851,1.0,0.036,0.891,0.848,0.125,0.321,163.986,4.0,True
78,spotify:track:037dzIaQ0kQsYyRFtGRGpV,Sweet Dreams,spotify:artist:7mUsBZ6g6BbAu2MBU8Nsu3,nanobii,spotify:album:6jJQVvNiYTC3iMZpoZ8L3A,Sunshine Express,spotify:artist:7mUsBZ6g6BbAu2MBU8Nsu3,nanobii,2017-07-07,https://i.scdn.co/image/ab67616d0000b2732cece0854d3253132a5933a1,1,8,218552,https://p.scdn.co/mp3-preview/331495439a56b4794681b40a9527d54a7449650a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,,2017-07-22T21:25:00Z,0.548,0.761,3.0,-7.814,1.0,0.0304,0.324,0.486,0.07,0.351,123.016,4.0,True
79,spotify:track:3iZLtD344l5FYBmJTmEheF,Easy Easy,spotify:artist:4wyNyxs74Ux8UIDopNjIai,King Krule,spotify:album:6uvdXVgHsioxRIo0cFnkD7,6 Feet Beneath The Moon,spotify:artist:4wyNyxs74Ux8UIDopNjIai,King Krule,2013-08-24,https://i.scdn.co/image/ab67616d0000b27380ff9e4af1ae3b50e3b451dc,1,1,169693,https://p.scdn.co/mp3-preview/ef2c2a4334e7d2bff776c3bb49101acf84bf5da9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,,2021-01-22T22:42:21Z,0.566,0.408,4.0,-8.972,1.0,0.036,0.838,1.04e-05,0.108,0.235,146.61,4.0,True
80,spotify:track:3e7RqJSsM4NWX7oZVQGkjD,Ali & Matthias,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:album:2D7n3im1n6of8bdRPHK0TR,You And The Night,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,2014-03-01,https://i.scdn.co/image/ab67616d0000b273d753dce0e96bc3a441eb4929,1,7,134920,https://p.scdn.co/mp3-preview/9fdf6bb5cfb5c5bb580dc3f8de3a28e2fe68c7ba?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,,2017-04-22T08:11:16Z,0.325,0.282,0.0,-11.111,1.0,0.0335,0.523,0.989,0.163,0.363,132.0,4.0,False
81,spotify:track:4Hff1IjRbLGeLgFgxvHflk,DARE,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:0bUTHlWbkSQysoM3VsWldT,Demon Days,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2005-05-23,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,1,12,244999,https://p.scdn.co/mp3-preview/ae2ed82fca997e1ec82b52eb8bcbdbba63e4f65b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,,2017-04-22T21:39:22Z,0.76,0.891,11.0,-5.852,0.0,0.0372,0.0229,0.0869,0.298,0.966,120.264,4.0,True
